socialmedia,age,mobile,season,newcustomer,adcost,adrevenue
TikTok,23,mobile,summer,yes,2.23,1.71
Facebook,32,mobile,summer,no,5.25,6.99
YouTube,23,mobile,winter,no,10.84,23.29
Instagram,35,mobile,summer,no,3.28,7.78
Instagram,26,mobile,fall,no,5.82,8.42
TikTok,19,mobile,winter,yes,4.29,7.63
Twitter,35,mobile,winter,yes,1.68,0.87
Facebook,34,mobile,winter,yes,6.98,29.49
Instagram,29,mobile,spring,no,8.35,10.69
Instagram,22,mobile,spring,yes,6.14,5.67
Twitter,42,mobile,spring,no,1.34,11.59
TikTok,21,mobile,fall,no,7.46,10.51
TikTok,19,mobile,winter,no,2.45,7.47
YouTube,44,mobile,summer,yes,5.29,4.19
YouTube,33,computer,winter,yes,6.53,8.17
Facebook,33,mobile,winter,yes,2.91,17.05
TikTok,15,mobile,summer,yes,0.97,16.29
YouTube,22,mobile,winter,yes,6.66,1.61
Instagram,29,mobile,summer,no,3.55,12.89
YouTube,40,mobile,winter,no,10.22,3.12
Instagram,16,mobile,spring,no,8.05,12.47
Twitter,34,computer,winter,no,2.03,1.09
TikTok,21,mobile,winter,yes,5.93,5.74
Instagram,16,mobile,spring,yes,7.73,2.38
Instagram,34,mobile,summer,yes,8.16,8.47
Instagram,25,mobile,winter,yes,4.07,20.62
Instagram,21,mobile,spring,yes,5.26,0.24
TikTok,19,computer,spring,yes,5.03,6.96
Instagram,25,mobile,winter,no,3.8,1.51
Instagram,28,mobile,summer,no,6.58,24.23
YouTube,22,mobile,winter,yes,13.79,2.39
YouTube,47,mobile,fall,no,6.99,14.74
Instagram,28,mobile,spring,yes,3.37,4.97
YouTube,35,computer,spring,no,10.53,12.93
YouTube,21,computer,fall,yes,13.12,14.51
YouTube,29,computer,fall,no,12.01,40.91
Twitter,42,mobile,summer,no,1.13,3.0
Instagram,26,mobile,fall,no,7.48,10.6
Facebook,19,computer,summer,no,5.34,9.25
TikTok,15,mobile,fall,yes,4.34,6.54
TikTok,16,mobile,fall,no,2.29,6.3
YouTube,38,mobile,spring,no,13.97,35.13
YouTube,31,computer,winter,yes,10.56,8.46
Twitter,34,computer,winter,no,1.35,14.57
TikTok,20,mobile,winter,no,5.73,13.33
YouTube,22,computer,fall,no,8.96,133.1
Twitter,41,mobile,summer,yes,2.12,1.0
Instagram,27,mobile,winter,no,4.55,0.56
YouTube,39,computer,summer,no,14.62,21.77
Instagram,25,mobile,winter,no,6.21,17.32
TikTok,19,mobile,winter,yes,3.7,3.88
TikTok,21,mobile,summer,yes,0.12,4.89
YouTube,28,computer,winter,no,10.75,11.5
Facebook,21,computer,winter,no,5.53,8.35
TikTok,19,mobile,spring,yes,0.39,4.8
TikTok,18,mobile,spring,yes,0.84,1.26
Facebook,21,computer,winter,no,6.55,11.96
Instagram,20,mobile,fall,yes,3.65,1.72
TikTok,20,mobile,winter,yes,4.25,26.22
TikTok,19,mobile,fall,no,1.33,24.69
YouTube,37,computer,fall,yes,12.91,23.24
Instagram,19,computer,fall,no,5.97,4.21
TikTok,17,computer,spring,no,7.78,2.93
Instagram,25,mobile,summer,no,6.91,16.89
Instagram,27,mobile,fall,no,8.42,24.1
Facebook,10,computer,fall,no,2.02,3.35
YouTube,44,computer,winter,no,14.06,14.18
TikTok,18,mobile,winter,yes,3.43,3.32
Facebook,40,computer,fall,no,3.33,3.09
TikTok,17,computer,spring,no,7.88,9.05
Facebook,33,mobile,summer,no,6.74,2.34
YouTube,34,mobile,winter,no,10.51,13.85
YouTube,43,computer,summer,yes,14.24,25.1
YouTube,24,computer,fall,yes,7.32,13.0
YouTube,28,computer,summer,no,13.6,0.81
TikTok,23,mobile,spring,no,2.01,7.09
Facebook,43,mobile,summer,no,5.93,10.53
Instagram,13,computer,fall,no,5.9,3.93
TikTok,17,mobile,summer,yes,7.03,22.07
YouTube,21,computer,summer,no,5.53,14.03
TikTok,19,mobile,winter,no,0.35,3.02
Instagram,25,mobile,fall,yes,7.29,9.9
TikTok,13,mobile,summer,yes,1.4,5.92
TikTok,14,mobile,summer,yes,0.61,7.48
Instagram,23,mobile,winter,no,6.79,13.23
YouTube,27,computer,summer,no,10.42,11.01
TikTok,19,mobile,fall,no,2.82,4.53
YouTube,24,computer,winter,yes,10.98,21.24
Instagram,30,computer,fall,no,8.61,11.97
YouTube,30,mobile,winter,yes,8.74,3.94
TikTok,21,mobile,spring,yes,1.67,6.97
TikTok,17,mobile,winter,yes,1.72,17.78
Instagram,27,mobile,summer,yes,7.27,3.82
TikTok,15,mobile,spring,no,2.15,2.27
TikTok,23,computer,winter,no,1.67,6.97
YouTube,29,computer,winter,yes,14.11,4.93
TikTok,22,mobile,summer,yes,1.66,1.93
Facebook,18,computer,summer,no,6.41,7.16
YouTube,25,mobile,fall,yes,13.56,12.26
Facebook,29,mobile,winter,no,3.55,3.48
TikTok,15,mobile,fall,no,5.96,6.75
Facebook,36,computer,summer,no,6.91,4.31
TikTok,18,mobile,fall,yes,7.72,13.42
YouTube,39,mobile,spring,yes,12.76,22.29
TikTok,19,mobile,winter,yes,0.26,0.92
Facebook,15,computer,summer,no,4.66,5.74
YouTube,27,computer,winter,yes,7.02,10.68
YouTube,44,mobile,winter,no,8.27,9.31
YouTube,38,computer,spring,yes,11.63,15.14
TikTok,20,mobile,spring,no,6.58,36.9
Instagram,25,mobile,spring,no,7.53,9.93
Instagram,20,mobile,spring,no,5.38,8.26
YouTube,33,mobile,fall,yes,5.57,7.39
TikTok,20,computer,fall,yes,0.37,1.08
YouTube,12,computer,spring,no,12.08,10.57
TikTok,19,mobile,winter,no,1.37,5.73
TikTok,18,computer,summer,no,7.93,4.1
YouTube,18,computer,summer,no,12.04,41.07
TikTok,23,mobile,fall,yes,2.83,14.73
TikTok,23,mobile,winter,yes,3.41,17.81
Instagram,28,mobile,summer,no,4.87,13.62
YouTube,36,computer,spring,no,13.09,9.93
Facebook,27,computer,winter,yes,4.16,9.45
Facebook,13,mobile,fall,no,5.55,4.04
Facebook,20,computer,fall,yes,3.53,6.57
Instagram,24,mobile,summer,no,4.11,6.01
Twitter,45,computer,fall,no,3.75,6.52
Facebook,30,mobile,fall,no,2.39,2.13
YouTube,23,computer,spring,yes,13.5,8.35
YouTube,26,mobile,fall,no,5.9,2.03
Twitter,39,mobile,winter,no,1.5,7.67
Facebook,25,mobile,summer,no,6.4,5.66
Facebook,32,computer,summer,no,2.18,2.13
Instagram,29,mobile,winter,yes,3.91,12.66
Facebook,28,mobile,summer,no,3.53,9.12
TikTok,20,mobile,fall,no,4.93,4.76
Instagram,31,mobile,summer,no,4.88,5.41
Instagram,34,mobile,summer,yes,5.99,7.32
Facebook,42,computer,winter,no,2.76,6.81
Facebook,34,mobile,summer,no,6.74,3.76
YouTube,24,mobile,winter,yes,9.44,7.04
YouTube,28,computer,spring,yes,12.18,25.39
TikTok,21,computer,winter,no,1.75,6.19
YouTube,22,computer,fall,no,14.33,81.78
TikTok,18,mobile,winter,yes,5.74,11.76
TikTok,21,mobile,winter,no,5.34,10.98
Instagram,28,mobile,summer,no,4.99,6.44
TikTok,21,mobile,spring,yes,5.78,5.07
TikTok,22,mobile,fall,no,7.38,2.96
Facebook,27,mobile,winter,yes,3.94,19.27
Twitter,41,mobile,summer,yes,2.58,2.84
TikTok,15,mobile,summer,no,4.94,6.14
Instagram,32,computer,summer,yes,6.14,1.41
YouTube,26,mobile,summer,no,10.94,11.56
TikTok,20,mobile,spring,yes,1.9,6.12
TikTok,25,mobile,winter,yes,3.97,4.19
YouTube,28,computer,spring,no,12.54,31.76
YouTube,33,computer,summer,no,5.04,22.18
TikTok,20,mobile,spring,yes,1.05,0.32
Instagram,27,mobile,summer,no,3.92,3.56
Instagram,21,mobile,spring,no,8.92,2.96
Instagram,21,mobile,spring,no,4.53,3.74
Instagram,26,computer,fall,yes,8.63,9.82
YouTube,35,mobile,summer,yes,14.42,3.17
Instagram,26,mobile,winter,no,4.86,20.64
TikTok,17,mobile,summer,yes,6.0,10.35
Instagram,26,mobile,winter,yes,5.68,45.61
YouTube,22,computer,winter,no,7.7,9.81
Twitter,39,mobile,winter,no,3.57,3.14
Instagram,27,computer,winter,yes,4.47,5.25
YouTube,23,computer,winter,no,11.71,4.84
TikTok,18,mobile,spring,no,1.31,5.88
Facebook,29,mobile,winter,no,3.97,9.93
YouTube,37,computer,fall,no,11.98,7.44
YouTube,31,computer,spring,no,14.16,20.68
TikTok,14,mobile,summer,yes,3.16,7.76
Instagram,32,mobile,summer,no,3.25,3.39
