socialmedia,age,mobile,season,newcustomer,adcost,adrevenue
TikTok,14,mobile,summer,no,2.61,14.28
Facebook,34,mobile,winter,yes,2.08,17.85
Facebook,33,mobile,spring,no,6.72,11.36
YouTube,27,computer,fall,no,5.99,2.55
YouTube,27,computer,spring,no,5.23,13.93
YouTube,44,computer,winter,no,14.37,6.3
YouTube,29,mobile,fall,yes,13.5,21.7
TikTok,15,mobile,fall,yes,0.65,2.86
Facebook,29,mobile,spring,no,3.24,1.6
TikTok,20,mobile,summer,no,4.1,6.17
YouTube,14,computer,fall,no,5.89,6.82
YouTube,33,computer,fall,yes,9.13,49.15
TikTok,18,mobile,summer,yes,7.75,7.79
TikTok,15,mobile,summer,yes,5.83,7.36
Instagram,26,mobile,summer,yes,6.48,23.35
Facebook,28,mobile,summer,no,2.62,21.98
Facebook,31,mobile,winter,no,4.76,4.19
YouTube,31,computer,spring,no,14.28,26.95
TikTok,23,mobile,fall,yes,7.21,26.41
Facebook,16,mobile,fall,no,5.32,11.32
TikTok,25,mobile,summer,yes,5.39,8.16
Twitter,28,computer,fall,no,3.13,3.06
Instagram,21,mobile,summer,yes,3.08,9.15
YouTube,33,mobile,fall,yes,5.48,3.96
TikTok,20,mobile,fall,yes,5.42,7.78
TikTok,13,mobile,fall,no,4.28,3.93
Instagram,22,mobile,spring,no,7.99,3.33
TikTok,18,mobile,winter,yes,2.21,12.62
YouTube,29,computer,winter,yes,10.78,1.44
TikTok,14,mobile,fall,yes,3.69,2.77
Facebook,26,mobile,summer,no,5.62,11.62
Facebook,37,mobile,spring,no,2.33,10.25
Facebook,27,mobile,spring,no,4.26,3.18
YouTube,31,computer,fall,yes,13.07,17.84
TikTok,16,mobile,spring,no,0.01,9.93
YouTube,34,mobile,summer,yes,8.38,13.38
Facebook,32,mobile,winter,yes,3.72,30.16
Instagram,34,mobile,spring,no,5.57,3.49
TikTok,15,computer,fall,yes,5.39,14.54
YouTube,36,computer,spring,yes,9.75,17.86
Instagram,37,mobile,summer,no,7.43,24.64
Facebook,35,computer,fall,no,4.6,13.75
YouTube,40,mobile,spring,yes,7.95,21.87
Instagram,29,mobile,summer,no,8.08,18.98
YouTube,42,computer,winter,yes,9.55,3.27
Facebook,31,mobile,fall,no,3.05,23.0
TikTok,18,computer,fall,yes,2.59,2.87
YouTube,24,computer,winter,yes,14.16,29.56
YouTube,37,computer,winter,yes,14.47,16.4
Instagram,27,computer,summer,no,6.69,0.36
YouTube,29,mobile,spring,yes,7.34,6.4
Facebook,21,computer,winter,no,4.14,8.42
Instagram,33,mobile,fall,yes,8.22,10.86
TikTok,22,mobile,fall,no,1.94,0.38
YouTube,45,mobile,summer,no,7.6,2.15
Facebook,32,mobile,summer,no,3.56,9.32
YouTube,46,mobile,spring,yes,9.03,22.09
YouTube,24,computer,spring,yes,6.42,15.66
YouTube,34,computer,fall,yes,7.37,24.93
Instagram,29,mobile,spring,yes,3.49,3.73
Instagram,20,mobile,spring,no,5.96,3.09
Instagram,36,mobile,winter,no,4.07,10.64
YouTube,38,computer,spring,no,7.16,91.12
YouTube,48,computer,spring,yes,8.05,4.35
TikTok,20,mobile,summer,yes,3.41,3.17
TikTok,22,mobile,winter,no,3.04,13.36
Instagram,35,mobile,fall,yes,6.29,6.28
YouTube,30,mobile,summer,no,5.58,11.38
YouTube,44,computer,fall,no,5.2,2.96
Facebook,40,mobile,summer,no,3.62,4.52
Instagram,32,mobile,fall,no,5.68,17.29
YouTube,39,mobile,winter,yes,14.83,17.87
YouTube,26,mobile,spring,yes,5.24,5.13
Instagram,32,mobile,summer,yes,8.06,13.3
Instagram,22,computer,summer,no,3.94,7.47
TikTok,20,mobile,winter,no,4.37,2.64
TikTok,18,mobile,winter,yes,6.18,1.68
Facebook,30,mobile,spring,no,5.83,2.79
YouTube,32,computer,spring,yes,7.16,7.5
TikTok,17,mobile,fall,no,6.48,12.06
YouTube,30,mobile,summer,yes,5.55,3.69
Instagram,31,mobile,winter,no,5.24,18.81
YouTube,33,mobile,fall,no,14.63,11.04
YouTube,33,computer,spring,yes,12.59,16.89
Instagram,32,mobile,spring,no,5.5,25.49
YouTube,39,computer,spring,yes,7.15,9.1
YouTube,22,computer,spring,no,9.15,4.54
YouTube,38,computer,winter,yes,9.26,3.18
Twitter,36,mobile,spring,no,3.89,1.19
Facebook,33,computer,fall,no,3.03,4.73
YouTube,26,computer,summer,no,13.11,78.06
Instagram,41,mobile,summer,yes,7.89,20.06
TikTok,23,mobile,fall,yes,2.25,1.03
Facebook,30,computer,fall,no,6.2,6.69
YouTube,48,computer,fall,yes,14.71,8.02
TikTok,15,mobile,winter,yes,3.75,5.04
YouTube,34,mobile,fall,yes,8.44,15.74
Facebook,52,mobile,summer,no,4.34,2.2
TikTok,21,computer,summer,yes,4.4,10.49
Facebook,27,mobile,summer,no,4.97,3.92
YouTube,42,computer,summer,no,10.13,2.17
TikTok,19,mobile,winter,yes,6.78,22.27
Facebook,26,computer,winter,no,3.65,8.53
Facebook,29,mobile,spring,no,6.97,3.5
TikTok,21,mobile,summer,yes,4.17,10.32
Facebook,20,mobile,spring,no,2.41,14.29
Facebook,38,mobile,fall,no,3.02,1.27
TikTok,14,mobile,winter,no,4.43,9.29
TikTok,18,mobile,spring,no,6.54,17.74
TikTok,16,mobile,spring,yes,1.6,8.18
TikTok,18,mobile,winter,no,7.73,3.09
Instagram,27,mobile,fall,no,3.64,6.56
TikTok,19,mobile,fall,yes,7.77,6.86
Facebook,30,computer,summer,no,2.95,2.11
Instagram,30,mobile,fall,yes,6.58,9.16
YouTube,33,mobile,spring,no,12.46,23.26
Facebook,32,mobile,summer,no,3.01,2.01
Instagram,19,computer,fall,yes,5.42,15.18
Instagram,29,mobile,fall,yes,3.64,2.98
TikTok,20,mobile,winter,yes,6.87,3.12
Twitter,39,computer,fall,no,2.53,4.15
Twitter,40,mobile,spring,no,3.04,10.83
TikTok,20,mobile,fall,yes,4.11,19.91
Facebook,45,mobile,spring,yes,6.67,10.51
TikTok,21,mobile,winter,yes,4.67,20.49
YouTube,32,computer,fall,yes,9.48,6.95
TikTok,20,mobile,spring,yes,6.17,1.54
TikTok,18,computer,spring,no,5.18,4.16
Instagram,25,mobile,winter,yes,5.89,8.87
Twitter,40,mobile,winter,no,1.22,10.77
TikTok,18,computer,summer,no,7.9,11.5
Instagram,32,mobile,fall,yes,3.53,5.02
TikTok,19,mobile,spring,no,3.38,3.1
Facebook,32,mobile,summer,no,5.97,4.62
Instagram,25,mobile,fall,yes,4.39,7.33
YouTube,49,computer,winter,yes,8.28,19.91
Instagram,28,mobile,spring,no,3.92,6.1
TikTok,17,mobile,winter,yes,0.99,7.25
YouTube,29,computer,winter,no,11.37,26.14
Instagram,28,mobile,fall,no,4.64,15.08
Facebook,24,mobile,summer,no,2.43,2.12
YouTube,20,computer,winter,no,14.29,15.08
TikTok,17,mobile,winter,no,2.24,3.9
TikTok,19,mobile,fall,no,3.94,17.92
Twitter,39,computer,spring,no,2.86,2.34
TikTok,21,mobile,winter,yes,5.15,2.3
Twitter,32,mobile,summer,no,2.11,3.94
Instagram,28,mobile,summer,yes,6.48,13.53
YouTube,43,mobile,winter,no,13.27,3.4
Facebook,45,mobile,fall,no,4.63,7.68
Instagram,29,mobile,winter,yes,4.81,15.09
YouTube,36,computer,spring,yes,7.44,16.7
YouTube,37,mobile,fall,no,8.25,16.78
TikTok,17,mobile,spring,yes,3.83,21.99
YouTube,24,computer,summer,no,13.79,6.75
TikTok,19,mobile,fall,yes,4.65,16.62
TikTok,15,mobile,summer,no,5.88,12.39
YouTube,33,computer,winter,yes,11.04,45.65
Facebook,37,mobile,fall,no,3.61,33.41
YouTube,36,computer,winter,no,14.66,14.4
Twitter,37,mobile,spring,no,1.23,2.67
YouTube,29,computer,winter,yes,8.85,13.42
TikTok,18,mobile,summer,no,2.52,9.68
TikTok,16,mobile,winter,yes,1.86,1.33
TikTok,18,computer,winter,no,0.34,6.66
TikTok,16,mobile,summer,yes,3.4,7.13
YouTube,30,computer,winter,yes,14.89,7.22
Facebook,19,mobile,spring,no,5.62,4.7
TikTok,15,mobile,summer,yes,1.19,6.83
YouTube,30,computer,spring,no,13.66,13.86
YouTube,40,computer,spring,no,12.92,46.32
Instagram,16,mobile,fall,no,8.42,15.0
Instagram,17,computer,winter,no,4.39,1.74
YouTube,13,mobile,fall,yes,13.26,3.32
Instagram,23,computer,summer,no,3.14,14.52
Facebook,30,mobile,summer,no,3.54,1.88
YouTube,27,computer,fall,no,9.43,12.43
TikTok,18,mobile,fall,no,3.03,12.17
YouTube,46,mobile,fall,no,10.64,28.13
TikTok,21,mobile,fall,yes,5.3,9.57
TikTok,20,mobile,spring,no,2.28,17.26
TikTok,20,mobile,fall,no,0.62,1.55
Instagram,25,mobile,summer,yes,3.22,21.68
YouTube,24,computer,spring,yes,9.11,19.01
TikTok,19,mobile,spring,yes,7.39,3.61
YouTube,33,mobile,spring,no,11.19,8.35
YouTube,38,mobile,winter,no,9.04,14.54
Instagram,28,mobile,winter,yes,7.92,6.53
YouTube,30,computer,winter,no,14.68,96.85
YouTube,36,mobile,fall,yes,14.9,4.81
TikTok,19,mobile,summer,no,1.14,2.75
TikTok,12,mobile,fall,no,1.49,3.95
Facebook,18,computer,fall,no,2.85,2.27
YouTube,22,computer,fall,yes,14.48,61.65
Facebook,29,mobile,winter,yes,6.39,2.52
TikTok,17,mobile,winter,no,4.08,8.19
Facebook,33,computer,summer,no,5.11,16.14
Facebook,37,mobile,spring,no,4.29,19.45
TikTok,17,mobile,summer,no,6.43,9.13
TikTok,12,mobile,fall,yes,5.22,4.82
TikTok,18,mobile,summer,no,2.79,14.39
YouTube,41,mobile,summer,yes,6.37,9.45
YouTube,40,computer,fall,no,10.42,18.01
Facebook,32,computer,summer,no,2.18,10.69
TikTok,15,mobile,spring,yes,4.32,6.0
TikTok,21,mobile,winter,yes,2.71,2.17
TikTok,22,mobile,summer,no,4.42,15.77
TikTok,12,mobile,fall,no,2.15,10.94
TikTok,19,mobile,spring,no,3.86,5.84
YouTube,45,computer,summer,yes,13.83,24.1
TikTok,19,mobile,fall,no,0.84,9.59
TikTok,22,mobile,summer,yes,0.73,3.33
TikTok,21,mobile,winter,yes,1.25,7.55
Facebook,33,mobile,winter,no,2.73,5.9
TikTok,16,mobile,spring,no,7.15,17.33
Facebook,34,mobile,spring,no,3.08,12.02
Facebook,38,mobile,winter,no,5.55,4.32
Twitter,40,computer,summer,no,3.37,9.93
Instagram,27,mobile,winter,yes,6.14,13.65
Instagram,25,mobile,summer,no,7.65,16.6
TikTok,18,mobile,fall,yes,1.58,4.27
TikTok,23,mobile,winter,no,1.3,1.56
YouTube,38,computer,winter,no,9.08,9.94
TikTok,19,mobile,spring,yes,1.36,7.18
YouTube,47,computer,winter,no,11.9,28.69
Instagram,28,computer,spring,no,5.67,12.36
YouTube,45,computer,winter,no,11.83,4.67
TikTok,22,mobile,summer,yes,4.46,4.72
TikTok,18,mobile,fall,no,4.33,17.82
Instagram,29,mobile,spring,no,4.78,6.88
YouTube,45,computer,spring,no,14.31,32.4
YouTube,32,computer,spring,no,5.29,5.65
Facebook,17,computer,winter,no,5.11,2.18
TikTok,20,mobile,spring,yes,6.66,3.86
YouTube,19,mobile,spring,yes,12.64,3.15
Twitter,41,computer,spring,yes,1.32,0.96
Instagram,34,computer,winter,no,8.24,15.94
YouTube,33,computer,spring,yes,13.18,24.43
Twitter,32,mobile,fall,no,3.55,0.75
YouTube,46,computer,fall,no,11.2,93.52
TikTok,14,mobile,winter,yes,6.89,3.08
YouTube,46,computer,winter,no,13.0,24.42
TikTok,18,mobile,summer,no,7.62,11.05
YouTube,48,computer,winter,yes,10.93,19.41
Instagram,31,mobile,fall,no,7.82,19.82
TikTok,18,mobile,winter,yes,1.84,3.67
Facebook,27,computer,winter,no,6.41,35.91
TikTok,19,mobile,fall,no,3.33,16.72
TikTok,24,computer,spring,yes,4.49,10.98
YouTube,42,computer,spring,no,5.32,18.4
YouTube,43,computer,fall,yes,5.91,2.87
Facebook,17,mobile,fall,no,4.37,5.4
Twitter,27,mobile,summer,no,2.89,2.94
Facebook,20,mobile,spring,no,6.04,19.23
Facebook,24,mobile,fall,no,6.07,5.92
YouTube,29,computer,summer,yes,10.37,10.63
TikTok,13,mobile,fall,yes,5.76,3.27
TikTok,17,computer,fall,no,0.47,2.17
TikTok,20,mobile,fall,yes,4.48,14.61
Twitter,31,mobile,spring,no,2.59,2.35
Instagram,32,mobile,spring,no,7.39,4.02
YouTube,28,computer,summer,no,10.28,11.96
YouTube,46,mobile,summer,yes,6.01,28.33
TikTok,20,mobile,fall,no,5.43,5.38
Facebook,18,mobile,winter,no,5.8,17.66
YouTube,18,computer,summer,no,11.2,37.85
TikTok,15,mobile,winter,no,7.14,16.48
TikTok,17,mobile,spring,yes,5.71,7.1
Instagram,30,mobile,spring,no,5.31,27.89
Instagram,26,computer,spring,no,5.69,9.62
Instagram,25,mobile,spring,yes,4.19,2.31
Instagram,13,mobile,winter,no,6.48,10.28
Twitter,45,mobile,spring,no,1.12,1.27
TikTok,11,mobile,summer,no,4.07,12.41
Facebook,53,computer,summer,no,6.47,2.6
TikTok,17,mobile,summer,no,4.71,13.76
TikTok,18,mobile,spring,no,3.83,5.94
TikTok,18,mobile,winter,no,1.98,1.66
Instagram,37,computer,spring,yes,3.43,5.65
Instagram,27,mobile,fall,yes,4.39,16.08
YouTube,23,mobile,summer,no,13.16,7.84
Instagram,23,mobile,summer,no,5.8,40.11
Facebook,29,mobile,summer,no,2.39,3.41
YouTube,38,mobile,fall,no,10.33,14.87
Twitter,32,mobile,summer,no,3.09,4.39
YouTube,33,computer,summer,no,9.36,3.96
Instagram,16,computer,spring,no,6.11,7.47
Instagram,27,mobile,spring,no,3.54,2.69
YouTube,10,mobile,spring,no,6.55,2.76
TikTok,22,mobile,spring,yes,4.62,10.33
YouTube,41,computer,spring,no,8.53,7.71
TikTok,20,mobile,winter,no,3.51,6.16
YouTube,36,computer,spring,yes,14.72,34.77
YouTube,25,computer,spring,yes,6.15,2.84
TikTok,16,mobile,fall,yes,0.13,2.68
Facebook,40,mobile,winter,no,3.22,7.8
Instagram,28,mobile,fall,yes,7.27,7.6
TikTok,19,computer,spring,no,1.61,6.15
Instagram,20,mobile,fall,no,4.79,10.29
TikTok,18,mobile,fall,no,4.18,3.5
Instagram,26,computer,winter,no,5.21,13.26
TikTok,15,mobile,fall,no,5.14,7.19
TikTok,16,mobile,spring,no,5.45,3.07
TikTok,19,mobile,summer,no,3.13,7.78
YouTube,23,computer,summer,no,9.23,35.15
YouTube,42,computer,summer,yes,14.67,23.03
TikTok,19,mobile,winter,no,3.89,4.08
TikTok,22,computer,winter,yes,6.3,11.8
YouTube,24,computer,spring,no,15.0,6.29
Instagram,32,mobile,spring,yes,3.74,22.67
YouTube,20,computer,summer,no,6.11,10.33
YouTube,51,computer,spring,no,6.83,9.38
YouTube,22,computer,summer,no,6.18,20.35
TikTok,23,mobile,summer,no,5.87,17.41
Instagram,27,mobile,summer,yes,4.49,9.85
TikTok,12,mobile,winter,yes,0.56,11.07
TikTok,16,mobile,spring,no,2.67,9.8
TikTok,21,mobile,fall,yes,6.33,7.82
Instagram,18,mobile,fall,yes,5.08,12.23
TikTok,21,mobile,spring,yes,3.89,6.47
Facebook,25,mobile,fall,no,3.28,8.74
Instagram,22,computer,spring,no,8.99,10.83
Facebook,27,mobile,summer,yes,4.9,9.98
TikTok,17,mobile,winter,yes,2.41,3.53
YouTube,41,computer,fall,yes,6.89,28.86
Facebook,46,computer,winter,no,2.76,7.8
Twitter,38,mobile,fall,no,1.84,15.4
