socialmedia,age,mobile,season,newcustomer,adcost,adrevenue
Instagram,34,computer,summer,yes,5.11,6.7
Instagram,26,mobile,spring,yes,5.87,29.28
TikTok,18,mobile,fall,yes,6.51,2.86
YouTube,42,computer,winter,yes,13.38,7.91
TikTok,16,mobile,summer,no,2.56,3.5
TikTok,15,mobile,fall,no,0.03,4.08
YouTube,10,computer,winter,no,5.47,13.05
Twitter,42,computer,winter,no,3.21,1.05
Facebook,35,computer,summer,no,3.36,1.31
YouTube,29,computer,summer,yes,9.81,56.34
Twitter,37,mobile,fall,yes,1.58,15.03
YouTube,20,mobile,spring,no,13.47,7.48
TikTok,17,computer,winter,yes,4.03,0.99
TikTok,20,computer,winter,no,4.22,9.85
YouTube,24,computer,winter,yes,7.88,7.36
Instagram,29,mobile,summer,yes,6.07,3.02
TikTok,18,mobile,fall,yes,0.02,2.07
TikTok,25,mobile,summer,no,2.22,3.15
Instagram,39,computer,winter,yes,5.09,14.38
TikTok,17,computer,winter,yes,2.27,0.67
TikTok,19,computer,fall,yes,0.69,0.21
Facebook,25,mobile,summer,no,4.61,2.58
TikTok,19,mobile,summer,no,6.31,7.92
TikTok,20,mobile,spring,yes,7.54,12.3
Instagram,25,mobile,winter,no,5.98,7.39
YouTube,32,computer,fall,yes,10.94,17.89
Instagram,26,computer,summer,no,4.75,9.18
YouTube,32,computer,summer,yes,6.49,32.6
YouTube,28,computer,fall,no,6.32,8.49
Twitter,35,mobile,spring,yes,3.2,4.12
TikTok,21,mobile,winter,yes,5.88,46.73
Facebook,38,computer,summer,no,2.9,5.93
YouTube,34,computer,spring,yes,9.14,15.64
Facebook,34,computer,winter,no,4.97,16.55
Instagram,29,computer,fall,no,3.75,0.54
YouTube,24,computer,summer,no,12.85,17.02
Instagram,30,computer,summer,no,6.72,5.49
YouTube,35,mobile,spring,no,11.15,14.59
YouTube,39,computer,fall,no,12.01,21.24
Instagram,29,mobile,winter,no,8.92,9.21
YouTube,53,computer,spring,no,10.62,28.29
Facebook,38,mobile,winter,no,6.32,24.64
TikTok,25,mobile,winter,yes,3.35,1.49
Twitter,26,mobile,summer,no,2.96,5.77
YouTube,31,computer,winter,yes,14.25,30.11
TikTok,20,computer,fall,yes,5.31,1.62
YouTube,40,mobile,summer,yes,8.03,6.94
TikTok,16,mobile,winter,yes,4.96,8.91
Instagram,26,mobile,spring,yes,5.11,22.39
YouTube,30,computer,summer,no,8.22,37.57
TikTok,18,mobile,fall,yes,4.88,3.86
Facebook,31,computer,fall,no,2.8,10.58
TikTok,20,mobile,winter,yes,3.89,2.39
YouTube,23,computer,spring,no,14.46,28.39
Facebook,32,computer,fall,no,3.92,12.52
TikTok,19,mobile,fall,yes,1.51,9.52
Instagram,22,computer,summer,no,5.81,10.0
TikTok,20,mobile,fall,yes,6.73,8.77
Instagram,25,mobile,summer,no,8.06,13.7
Twitter,32,mobile,summer,no,3.48,10.51
TikTok,19,mobile,summer,no,0.09,0.33
Facebook,32,computer,winter,no,3.34,2.89
Instagram,27,mobile,fall,no,9.0,1.58
Facebook,25,computer,winter,no,2.6,8.7
TikTok,17,mobile,fall,no,3.92,13.27
Facebook,22,computer,summer,no,5.95,4.95
Instagram,29,computer,fall,no,3.73,22.24
Instagram,35,mobile,summer,no,6.97,14.89
YouTube,29,computer,summer,no,9.88,3.04
Instagram,14,mobile,spring,no,4.17,10.63
Instagram,27,mobile,spring,no,8.27,16.47
Facebook,25,mobile,winter,yes,2.91,9.21
TikTok,16,mobile,spring,yes,5.11,9.28
TikTok,20,mobile,winter,yes,5.93,15.76
Instagram,25,mobile,summer,no,6.38,22.13
YouTube,23,computer,spring,yes,11.29,5.09
Instagram,26,mobile,winter,no,3.71,6.78
YouTube,26,computer,summer,no,8.08,8.36
TikTok,21,mobile,summer,no,4.7,5.45
TikTok,26,mobile,spring,yes,3.16,4.2
YouTube,22,computer,summer,yes,11.64,7.09
TikTok,16,mobile,fall,yes,6.82,4.64
TikTok,18,mobile,fall,yes,1.52,12.58
Instagram,22,mobile,fall,no,8.42,6.43
Facebook,21,computer,fall,no,3.92,4.86
YouTube,31,mobile,spring,no,14.43,7.91
YouTube,31,computer,winter,no,11.17,5.38
YouTube,29,computer,summer,no,12.9,18.99
TikTok,19,mobile,winter,yes,4.12,7.28
Twitter,30,computer,spring,no,2.59,2.77
TikTok,18,mobile,summer,no,2.62,2.79
Facebook,41,computer,fall,no,2.65,6.51
Instagram,31,mobile,spring,yes,5.3,12.92
Instagram,15,mobile,fall,no,4.29,13.29
Instagram,14,mobile,summer,no,3.2,5.4
Facebook,24,mobile,fall,no,3.37,4.46
Facebook,29,computer,spring,yes,2.9,11.13
Facebook,31,mobile,summer,no,6.38,4.19
YouTube,26,computer,fall,yes,5.81,20.25
Instagram,28,mobile,fall,no,4.1,7.59
Facebook,37,computer,winter,no,5.52,3.02
YouTube,25,computer,fall,no,14.19,35.29
Instagram,37,mobile,spring,no,4.51,3.79
Instagram,36,mobile,summer,no,3.13,20.91
YouTube,28,mobile,summer,no,14.61,8.32
YouTube,36,computer,winter,yes,11.82,8.44
YouTube,16,computer,spring,yes,8.11,8.87
TikTok,18,computer,fall,yes,3.78,6.91
Twitter,38,mobile,spring,no,2.8,1.83
YouTube,32,computer,summer,yes,8.74,7.52
YouTube,43,computer,winter,yes,13.74,75.31
TikTok,17,mobile,spring,yes,5.81,4.41
TikTok,26,mobile,spring,no,7.63,5.59
Facebook,42,computer,spring,no,3.76,18.31
Facebook,26,mobile,spring,no,6.69,2.0
TikTok,17,mobile,winter,no,3.83,12.21
Instagram,27,computer,spring,no,6.85,6.03
YouTube,18,computer,summer,no,12.37,10.62
TikTok,19,mobile,winter,no,6.47,6.2
Facebook,33,mobile,winter,no,3.98,9.12
YouTube,34,computer,spring,no,9.48,21.8
Instagram,27,mobile,fall,no,7.9,25.73
Facebook,27,computer,winter,no,5.59,3.07
Facebook,29,mobile,spring,yes,6.7,6.73
Facebook,31,mobile,winter,no,6.9,10.5
Instagram,24,mobile,winter,no,4.07,8.89
Facebook,32,mobile,winter,no,3.14,12.77
Facebook,32,computer,spring,no,5.58,23.07
YouTube,55,computer,summer,yes,12.47,24.5
TikTok,23,mobile,spring,no,4.83,16.5
YouTube,30,mobile,winter,no,13.77,11.14
TikTok,17,mobile,summer,no,2.02,9.74
Instagram,27,mobile,winter,no,5.04,3.73
YouTube,11,computer,winter,no,9.95,5.66
TikTok,20,mobile,winter,no,2.52,9.54
YouTube,25,computer,fall,no,10.45,11.92
Facebook,22,mobile,summer,no,5.41,13.4
TikTok,20,mobile,summer,no,1.76,0.71
TikTok,17,mobile,spring,no,3.88,3.34
YouTube,57,computer,spring,no,14.93,65.89
YouTube,19,computer,winter,no,8.24,7.18
Instagram,35,mobile,spring,no,3.21,36.94
YouTube,33,computer,winter,yes,13.17,34.25
Instagram,29,mobile,spring,no,6.02,4.26
Twitter,37,mobile,fall,no,1.16,2.7
YouTube,30,computer,spring,no,13.9,6.35
Instagram,29,mobile,spring,no,5.43,11.9
Facebook,41,computer,winter,yes,6.65,8.83
Twitter,30,mobile,fall,no,2.21,2.1
TikTok,15,mobile,summer,yes,0.61,0.98
YouTube,26,computer,winter,no,7.45,18.73
Instagram,32,computer,fall,no,5.1,5.95
TikTok,18,mobile,spring,no,6.01,10.41
Twitter,29,computer,winter,no,1.55,2.87
Instagram,25,mobile,winter,yes,5.59,10.81
Facebook,25,mobile,summer,no,6.37,4.57
TikTok,23,mobile,spring,no,4.27,3.33
Twitter,34,computer,winter,no,1.31,2.59
TikTok,15,mobile,winter,no,0.2,5.27
YouTube,12,mobile,summer,no,12.06,29.79
Instagram,23,mobile,winter,no,8.87,3.35
TikTok,19,mobile,winter,no,6.28,24.79
Facebook,38,computer,fall,no,5.82,12.22
TikTok,14,computer,fall,no,5.4,1.9
YouTube,38,computer,winter,no,12.96,5.01
TikTok,13,computer,fall,no,0.32,1.3
Instagram,33,mobile,summer,yes,4.59,1.95
Instagram,24,mobile,winter,yes,7.17,13.7
YouTube,25,computer,fall,yes,13.67,12.62
Instagram,22,mobile,spring,no,7.05,19.46
Twitter,48,mobile,spring,no,1.53,5.2
YouTube,33,computer,fall,yes,14.36,35.18
TikTok,18,mobile,spring,no,7.23,6.62
Instagram,31,mobile,winter,no,3.52,22.56
TikTok,16,mobile,fall,yes,1.54,9.7
Facebook,29,mobile,winter,yes,3.38,1.68
YouTube,44,mobile,spring,no,12.38,12.99
Instagram,23,mobile,summer,yes,8.16,22.26
YouTube,24,mobile,summer,yes,10.78,9.25
Instagram,19,mobile,spring,no,4.2,7.64
Instagram,23,mobile,summer,no,5.49,4.93
YouTube,29,computer,fall,yes,6.38,29.27
Instagram,36,mobile,winter,no,8.5,8.83
YouTube,30,computer,spring,yes,12.65,41.06
TikTok,18,mobile,fall,no,4.08,1.46
Facebook,41,mobile,spring,no,4.27,10.54
TikTok,17,computer,fall,yes,0.78,8.02
Twitter,33,mobile,winter,yes,1.96,6.73
Twitter,39,mobile,summer,no,1.36,0.51
Twitter,33,mobile,fall,no,3.35,3.76
Instagram,26,mobile,winter,no,6.27,6.35
TikTok,11,mobile,fall,no,1.82,9.28
YouTube,21,mobile,winter,yes,7.24,15.27
YouTube,37,computer,spring,no,7.6,11.62
Instagram,26,computer,fall,no,4.85,15.63
Facebook,25,mobile,fall,no,3.94,1.37
Facebook,46,computer,fall,no,3.49,3.84
Instagram,25,computer,spring,yes,7.08,16.06
TikTok,15,mobile,summer,no,0.28,7.98
Instagram,25,mobile,winter,no,4.97,1.65
TikTok,18,mobile,winter,no,5.96,12.35
TikTok,15,mobile,fall,no,7.54,12.35
Facebook,15,mobile,fall,no,6.01,27.06
Twitter,34,computer,summer,no,1.72,13.51
YouTube,30,computer,winter,yes,7.33,21.59
YouTube,35,computer,summer,no,6.9,31.24
Twitter,33,mobile,summer,no,3.65,14.07
Instagram,17,mobile,summer,no,4.43,14.98
TikTok,18,mobile,spring,yes,6.07,11.18
Instagram,28,computer,spring,yes,4.57,5.7
Instagram,20,mobile,winter,yes,3.2,8.31
Twitter,43,computer,winter,no,3.2,15.82
TikTok,17,mobile,summer,no,5.81,30.18
Facebook,50,mobile,winter,no,2.44,9.79
TikTok,21,mobile,spring,no,2.61,10.3
Facebook,20,mobile,winter,no,6.74,6.56
TikTok,25,mobile,spring,yes,1.3,1.59
TikTok,20,mobile,winter,no,0.69,8.65
Instagram,25,computer,spring,no,6.57,8.34
Twitter,39,computer,summer,no,3.79,3.84
Instagram,25,mobile,spring,yes,3.8,13.64
Twitter,35,computer,winter,no,2.54,5.72
YouTube,28,computer,winter,no,11.84,27.34
YouTube,25,mobile,fall,yes,6.72,12.72
TikTok,20,mobile,summer,yes,0.09,6.53
Twitter,31,computer,spring,yes,3.66,3.78
Instagram,32,mobile,summer,no,3.21,11.35
TikTok,23,computer,fall,yes,2.06,2.45
YouTube,29,computer,winter,no,11.52,6.31
Facebook,10,mobile,spring,yes,3.43,2.68
Facebook,35,mobile,fall,no,2.05,6.46
Twitter,30,mobile,winter,no,2.73,18.73
TikTok,14,mobile,summer,yes,2.46,5.52
Twitter,40,computer,summer,no,1.45,2.05
Facebook,36,mobile,fall,yes,6.86,16.94
YouTube,20,computer,winter,no,6.65,16.09
TikTok,15,computer,summer,no,5.82,0.39
YouTube,31,computer,spring,yes,13.91,51.38
YouTube,35,computer,spring,yes,13.59,24.29
Instagram,26,mobile,spring,no,4.11,8.77
Twitter,44,mobile,spring,no,1.71,0.53
Instagram,28,mobile,fall,no,3.11,7.52
YouTube,36,computer,spring,yes,14.31,17.6
Facebook,36,computer,fall,no,6.44,9.0
TikTok,17,mobile,summer,no,4.76,8.39
Facebook,35,mobile,summer,no,2.55,5.54
TikTok,21,mobile,fall,no,1.39,1.63
YouTube,30,computer,summer,no,10.77,45.8
TikTok,22,mobile,winter,yes,2.01,10.98
YouTube,29,mobile,fall,no,8.0,0.66
YouTube,41,computer,winter,yes,6.71,19.6
Facebook,30,mobile,winter,yes,2.95,0.96
TikTok,19,mobile,fall,yes,3.71,14.71
TikTok,13,mobile,spring,yes,4.08,4.43
Instagram,23,mobile,fall,no,6.07,7.69
TikTok,15,mobile,spring,yes,7.98,12.04
TikTok,16,computer,spring,yes,1.04,7.79
Instagram,30,mobile,spring,no,7.54,15.27
Twitter,44,mobile,fall,no,3.38,8.8
TikTok,22,mobile,fall,yes,4.68,3.22
TikTok,19,mobile,winter,no,3.7,5.92
Facebook,44,mobile,winter,no,6.47,9.77
Facebook,27,mobile,fall,no,6.14,4.88
TikTok,19,mobile,winter,yes,0.4,21.19
Instagram,32,mobile,spring,no,8.78,11.02
YouTube,20,computer,summer,no,5.07,13.23
YouTube,27,computer,fall,yes,10.73,35.45
Instagram,22,mobile,winter,no,6.43,6.02
Instagram,31,mobile,spring,yes,8.01,21.27
TikTok,18,mobile,winter,yes,3.08,11.67
Facebook,33,mobile,winter,no,2.46,8.74
TikTok,16,mobile,winter,yes,4.65,9.27
YouTube,30,mobile,summer,yes,5.25,2.86
Facebook,41,mobile,summer,no,3.81,12.61
Twitter,46,mobile,fall,yes,3.96,4.88
YouTube,32,mobile,fall,yes,13.69,16.23
YouTube,43,mobile,winter,yes,6.52,31.06
Instagram,26,mobile,summer,no,7.79,13.66
Instagram,25,mobile,winter,no,7.87,6.25
Facebook,43,mobile,winter,no,6.64,16.1
Instagram,29,mobile,spring,yes,4.35,17.83
Twitter,38,mobile,summer,no,2.5,1.86
TikTok,21,mobile,winter,no,6.62,12.5
Instagram,32,mobile,summer,yes,7.0,12.56
TikTok,19,mobile,summer,no,4.75,9.14
Instagram,21,mobile,winter,no,6.91,2.09
Twitter,29,computer,spring,yes,1.72,1.22
YouTube,32,computer,summer,yes,5.26,5.58
YouTube,28,computer,spring,no,12.36,20.72
TikTok,16,computer,fall,yes,2.61,1.49
YouTube,26,computer,winter,no,8.77,13.97
TikTok,19,mobile,spring,no,4.9,3.93
YouTube,18,mobile,fall,yes,11.57,2.67
Instagram,35,computer,fall,no,4.22,12.29
Instagram,17,mobile,summer,yes,7.96,13.39
Instagram,28,mobile,winter,yes,5.28,11.8
TikTok,18,mobile,winter,yes,5.05,3.02
YouTube,27,computer,winter,no,14.66,23.42
TikTok,18,mobile,fall,yes,4.52,7.06
TikTok,16,mobile,fall,no,2.87,1.86
Twitter,35,mobile,summer,yes,2.86,6.14
TikTok,19,mobile,summer,yes,4.01,7.7
YouTube,10,computer,fall,no,9.52,18.13
Instagram,28,mobile,fall,no,7.39,40.38
TikTok,21,mobile,fall,yes,7.4,10.57
TikTok,22,computer,summer,no,3.83,4.72
YouTube,36,computer,summer,no,5.88,8.03
Instagram,30,mobile,summer,yes,6.42,8.29
YouTube,32,computer,summer,yes,7.45,3.49
TikTok,20,mobile,winter,yes,0.32,2.51
YouTube,31,computer,spring,no,12.88,16.22
TikTok,15,mobile,fall,no,2.18,3.03
YouTube,21,computer,fall,no,12.77,5.15
TikTok,20,mobile,winter,yes,3.91,5.73
TikTok,18,mobile,summer,yes,2.54,10.8
YouTube,25,computer,fall,no,8.14,31.05
Instagram,25,mobile,winter,no,3.25,10.27
YouTube,32,computer,summer,yes,10.34,19.7
YouTube,49,computer,spring,yes,13.24,80.16
TikTok,15,mobile,winter,no,0.67,1.42
TikTok,17,mobile,summer,yes,0.87,2.57
YouTube,34,computer,summer,no,10.29,24.06
TikTok,19,mobile,winter,no,5.28,15.4
Instagram,19,mobile,summer,no,7.17,5.31
TikTok,18,mobile,spring,yes,2.51,6.32
Instagram,23,mobile,spring,no,3.23,15.6
Instagram,33,mobile,summer,no,5.49,20.63
TikTok,15,mobile,winter,no,1.81,18.5
YouTube,15,mobile,spring,no,5.01,9.24
Instagram,27,mobile,fall,yes,7.11,3.33
YouTube,13,computer,winter,yes,14.52,46.93
TikTok,23,mobile,winter,yes,3.13,9.81
YouTube,33,mobile,fall,yes,8.0,10.44
Instagram,27,computer,winter,no,6.32,19.85
TikTok,18,computer,spring,yes,6.82,7.84
Instagram,36,computer,spring,no,7.77,33.46
Facebook,35,computer,spring,no,5.42,8.22
Facebook,28,mobile,summer,no,4.16,6.66
TikTok,23,mobile,summer,yes,5.52,2.82
YouTube,41,computer,spring,yes,7.16,8.98
YouTube,52,computer,summer,yes,7.84,6.4
Instagram,26,mobile,fall,yes,7.67,33.25
YouTube,48,computer,spring,yes,14.3,20.78
Instagram,33,mobile,fall,no,4.14,20.57
TikTok,19,mobile,fall,no,2.37,3.64
Facebook,24,computer,summer,yes,2.03,7.91
Instagram,35,mobile,summer,yes,5.59,15.96
Facebook,25,computer,fall,no,3.05,4.79
TikTok,14,mobile,summer,no,5.13,5.28
TikTok,19,mobile,winter,yes,5.68,1.22
TikTok,21,mobile,spring,no,0.95,1.98
Instagram,32,mobile,summer,no,3.49,3.24
YouTube,22,mobile,fall,yes,14.06,7.81
Twitter,34,mobile,summer,no,2.17,1.93
Instagram,31,mobile,summer,no,6.2,1.34
TikTok,17,mobile,summer,no,7.71,5.43
YouTube,25,computer,winter,no,12.59,29.73
YouTube,32,mobile,summer,no,8.26,26.64
Instagram,31,mobile,summer,no,3.52,17.42
YouTube,41,computer,winter,no,10.36,68.52
TikTok,19,mobile,summer,yes,2.69,0.95
Twitter,32,mobile,summer,no,1.07,5.39
YouTube,36,computer,spring,no,12.71,41.12
TikTok,21,mobile,summer,yes,3.08,3.2
TikTok,17,mobile,fall,yes,4.57,7.31
TikTok,21,mobile,fall,yes,6.05,4.39
TikTok,21,mobile,spring,no,7.53,48.6
Instagram,21,mobile,spring,no,6.67,5.57
YouTube,40,computer,winter,yes,8.15,39.56
YouTube,24,computer,spring,no,6.1,13.6
Instagram,17,mobile,winter,no,3.44,5.78
YouTube,44,computer,fall,yes,8.2,11.79
YouTube,31,computer,summer,yes,11.61,9.01
TikTok,22,mobile,fall,no,5.56,9.66
TikTok,14,mobile,fall,no,1.66,24.06
Facebook,15,mobile,fall,no,2.41,1.97
YouTube,22,computer,winter,no,8.06,9.33
YouTube,36,mobile,fall,yes,10.48,8.06
YouTube,30,mobile,winter,no,12.55,6.46
