socialmedia,age,mobile,season,newcustomer,adcost,adrevenue
Facebook,37,computer,spring,yes,6.19,11.13
TikTok,26,mobile,summer,no,2.26,15.38
TikTok,23,mobile,fall,yes,0.46,8.59
Facebook,25,mobile,winter,yes,5.77,2.28
Facebook,28,mobile,winter,no,4.93,9.92
TikTok,19,mobile,winter,no,3.33,11.03
Instagram,23,mobile,fall,yes,7.42,7.08
Facebook,16,mobile,summer,no,6.59,6.17
TikTok,21,mobile,spring,yes,5.14,13.0
TikTok,20,mobile,fall,yes,6.27,2.54
Twitter,26,mobile,winter,no,3.49,3.18
TikTok,17,mobile,winter,yes,3.06,5.65
Facebook,31,computer,fall,no,2.68,2.0
YouTube,27,computer,winter,no,11.5,8.98
YouTube,30,computer,winter,yes,5.48,11.45
Instagram,23,mobile,winter,no,4.18,5.96
Facebook,23,mobile,spring,no,5.16,16.04
YouTube,10,mobile,summer,yes,10.9,17.03
TikTok,15,mobile,summer,no,6.6,1.28
Facebook,18,mobile,fall,no,3.5,2.72
Facebook,40,mobile,winter,no,3.26,1.95
YouTube,25,mobile,summer,yes,13.17,13.11
TikTok,19,computer,spring,yes,2.14,3.54
Instagram,32,mobile,summer,yes,4.1,3.08
TikTok,17,mobile,fall,no,1.67,1.4
Instagram,15,mobile,fall,no,3.8,8.32
YouTube,37,computer,summer,yes,6.98,13.77
TikTok,21,mobile,winter,yes,5.38,1.51
YouTube,44,computer,fall,no,13.84,23.86
TikTok,16,mobile,fall,yes,5.11,11.51
YouTube,26,computer,fall,no,5.82,14.29
Instagram,21,computer,fall,yes,5.96,7.46
TikTok,20,mobile,spring,no,3.34,0.29
TikTok,21,mobile,winter,no,2.08,1.19
YouTube,34,mobile,fall,no,9.47,8.16
Facebook,46,mobile,summer,no,2.93,11.18
YouTube,43,computer,winter,no,14.89,41.36
YouTube,23,computer,fall,yes,13.76,29.03
TikTok,20,mobile,fall,no,6.76,7.36
Twitter,30,mobile,fall,no,2.58,5.0
YouTube,24,computer,summer,no,8.14,20.77
TikTok,19,mobile,summer,no,0.36,3.74
YouTube,49,computer,summer,no,6.83,29.39
TikTok,21,mobile,winter,no,6.22,11.47
YouTube,34,computer,winter,no,6.72,4.42
Instagram,27,mobile,spring,no,8.7,5.95
Instagram,35,computer,summer,no,6.2,24.4
YouTube,37,computer,summer,no,6.14,10.24
YouTube,31,computer,spring,yes,10.86,9.49
YouTube,26,computer,winter,yes,10.58,35.79
YouTube,51,mobile,summer,no,9.92,4.36
YouTube,43,computer,winter,no,12.21,40.75
TikTok,18,mobile,summer,no,1.37,1.46
YouTube,31,computer,winter,no,13.24,15.65
TikTok,20,mobile,summer,yes,1.75,2.4
Instagram,17,mobile,winter,no,3.46,3.66
YouTube,38,computer,fall,yes,12.18,5.61
Instagram,24,mobile,fall,no,6.06,18.35
YouTube,36,mobile,fall,yes,13.03,7.41
TikTok,19,mobile,summer,yes,4.51,13.54
Instagram,28,computer,fall,no,5.19,4.01
Facebook,41,computer,spring,no,6.17,12.63
YouTube,23,computer,fall,no,11.3,45.87
Facebook,16,mobile,spring,no,3.1,1.17
YouTube,25,mobile,summer,no,7.74,9.2
TikTok,10,mobile,spring,yes,4.74,8.64
TikTok,15,mobile,summer,yes,2.77,2.36
TikTok,18,mobile,fall,yes,4.68,14.57
Instagram,33,mobile,spring,no,7.73,22.94
YouTube,24,mobile,winter,no,9.97,9.96
Facebook,35,computer,winter,no,5.34,11.96
TikTok,17,mobile,winter,yes,0.61,1.85
TikTok,19,mobile,summer,yes,3.37,6.66
TikTok,16,mobile,spring,yes,4.52,12.19
TikTok,17,mobile,fall,yes,5.38,0.84
YouTube,54,mobile,spring,no,13.21,15.78
YouTube,25,computer,fall,yes,7.7,3.26
YouTube,21,mobile,winter,no,11.13,8.43
Twitter,36,computer,spring,no,1.84,3.45
Facebook,25,mobile,fall,no,4.8,7.94
TikTok,24,mobile,winter,no,1.42,0.96
YouTube,31,computer,summer,no,7.81,4.62
Instagram,19,mobile,spring,yes,6.09,4.04
TikTok,24,mobile,spring,no,5.72,22.84
Twitter,34,mobile,summer,yes,1.44,2.23
TikTok,14,mobile,spring,no,3.82,8.51
TikTok,22,mobile,spring,no,3.23,23.29
Instagram,24,mobile,spring,no,8.49,8.21
Facebook,38,computer,fall,no,2.83,9.01
TikTok,22,computer,spring,yes,5.59,4.84
YouTube,25,mobile,fall,no,10.46,9.64
TikTok,19,mobile,summer,yes,0.34,3.49
YouTube,33,computer,summer,no,5.73,14.65
TikTok,21,mobile,spring,no,7.36,8.03
Facebook,33,mobile,summer,no,5.06,6.64
TikTok,23,mobile,fall,yes,4.17,7.1
Facebook,16,mobile,winter,no,5.08,4.1
YouTube,34,mobile,summer,yes,5.34,16.61
Instagram,33,mobile,spring,no,5.51,37.5
YouTube,45,computer,winter,yes,13.98,11.68
TikTok,18,mobile,winter,no,1.74,6.4
TikTok,20,mobile,summer,no,5.0,26.9
Facebook,38,computer,summer,no,6.25,17.0
YouTube,26,computer,spring,no,14.57,11.52
YouTube,51,mobile,winter,yes,5.9,7.08
TikTok,19,mobile,summer,no,6.21,5.06
TikTok,18,mobile,summer,no,7.94,18.98
YouTube,36,computer,winter,no,6.37,15.61
YouTube,32,computer,summer,yes,11.56,36.07
YouTube,30,computer,spring,no,14.49,87.8
Facebook,35,computer,summer,no,4.84,7.94
TikTok,18,mobile,summer,yes,1.85,5.81
YouTube,48,computer,winter,no,6.05,23.11
Twitter,24,mobile,winter,no,1.5,1.53
Facebook,32,mobile,fall,no,4.79,11.8
YouTube,30,mobile,fall,no,12.92,12.29
Twitter,43,mobile,summer,no,2.41,1.9
Instagram,32,mobile,fall,no,3.48,5.87
YouTube,51,mobile,winter,no,8.07,11.71
Instagram,28,mobile,fall,no,8.13,1.69
YouTube,39,mobile,spring,no,7.04,6.43
Instagram,19,computer,fall,yes,7.61,6.28
Instagram,22,mobile,summer,yes,7.04,10.85
Facebook,32,mobile,winter,no,6.4,15.78
YouTube,38,computer,summer,no,9.86,10.97
YouTube,37,computer,summer,no,5.72,5.42
Facebook,21,mobile,fall,no,2.12,2.26
Instagram,29,mobile,fall,no,7.76,6.2
TikTok,21,mobile,summer,yes,2.33,3.1
Facebook,44,mobile,winter,no,3.89,10.42
Twitter,46,computer,winter,no,3.45,11.36
Instagram,28,mobile,winter,yes,8.2,17.48
Instagram,17,mobile,fall,no,3.81,8.16
TikTok,18,mobile,summer,yes,5.95,8.58
TikTok,13,mobile,summer,yes,5.31,4.36
Instagram,32,mobile,spring,no,7.26,11.07
TikTok,18,mobile,spring,yes,6.86,5.93
Instagram,27,mobile,winter,no,4.38,4.31
Instagram,32,mobile,spring,no,7.48,0.85
YouTube,13,mobile,summer,no,5.98,10.68
Facebook,49,mobile,summer,yes,6.51,9.93
TikTok,14,mobile,summer,yes,1.86,10.22
Facebook,36,mobile,fall,no,2.37,5.03
YouTube,47,computer,summer,no,5.84,19.02
YouTube,44,computer,winter,no,10.34,46.59
Facebook,34,computer,fall,no,2.18,16.54
YouTube,35,computer,fall,yes,9.07,25.18
YouTube,20,mobile,summer,no,12.44,9.21
Instagram,30,mobile,fall,no,6.93,19.07
YouTube,26,computer,summer,no,6.59,12.49
YouTube,32,computer,summer,no,14.42,15.7
Twitter,36,computer,fall,no,2.88,11.62
Instagram,14,mobile,summer,no,7.42,25.25
Twitter,25,mobile,summer,no,3.4,10.83
Facebook,30,computer,winter,no,4.76,3.39
Twitter,40,computer,winter,no,1.05,7.17
Twitter,27,mobile,fall,no,2.71,9.43
TikTok,19,mobile,fall,yes,2.39,6.57
Instagram,34,mobile,summer,no,3.02,7.39
YouTube,26,computer,spring,no,7.43,14.49
Instagram,21,computer,spring,no,3.47,1.34
YouTube,32,computer,summer,no,11.42,99.34
Facebook,36,computer,winter,no,4.5,19.27
TikTok,19,mobile,winter,yes,0.92,20.9
Instagram,23,mobile,fall,no,6.07,10.9
YouTube,29,mobile,winter,yes,10.28,22.14
Instagram,24,mobile,winter,no,7.96,13.14
Facebook,44,mobile,winter,no,3.78,4.93
TikTok,17,mobile,spring,no,1.18,4.78
Instagram,27,mobile,winter,no,5.36,7.67
YouTube,40,computer,summer,yes,14.46,44.8
YouTube,28,computer,spring,no,9.75,4.1
Twitter,25,mobile,fall,no,1.61,1.76
Twitter,28,computer,fall,yes,1.25,12.57
YouTube,32,mobile,summer,no,11.02,3.17
Instagram,38,mobile,spring,yes,8.18,10.16
Instagram,31,mobile,summer,yes,8.53,12.75
Instagram,26,mobile,summer,no,3.64,3.21
Instagram,36,mobile,summer,yes,4.14,10.5
YouTube,40,computer,winter,no,10.51,49.99
Instagram,26,mobile,spring,yes,7.82,5.04
YouTube,35,computer,fall,no,12.06,13.44
TikTok,15,mobile,summer,yes,4.35,2.63
TikTok,17,mobile,spring,no,7.19,11.45
TikTok,18,mobile,winter,yes,5.34,6.83
Facebook,26,mobile,winter,yes,2.35,9.7
TikTok,19,mobile,winter,no,2.12,6.51
TikTok,18,mobile,fall,yes,3.99,14.98
Twitter,39,computer,fall,no,3.69,9.22
Instagram,32,mobile,summer,no,6.52,4.07
YouTube,35,computer,fall,no,6.36,6.87
TikTok,18,mobile,spring,yes,3.42,4.78
YouTube,33,computer,spring,no,7.3,38.94
Instagram,29,mobile,summer,no,3.48,5.78
YouTube,20,mobile,winter,yes,10.69,11.11
TikTok,19,computer,summer,no,4.11,2.39
TikTok,22,mobile,summer,yes,1.63,4.02
Facebook,29,mobile,fall,no,4.09,7.01
Instagram,19,mobile,spring,no,4.71,3.39
Facebook,27,mobile,winter,no,2.15,0.6
TikTok,25,mobile,winter,yes,4.64,12.0
Instagram,26,mobile,summer,yes,7.15,13.97
Facebook,31,mobile,spring,yes,6.47,15.04
Instagram,31,mobile,fall,no,5.27,2.54
TikTok,13,mobile,fall,no,6.4,13.89
YouTube,28,mobile,fall,no,13.02,17.39
TikTok,16,mobile,winter,no,3.56,6.48
TikTok,21,mobile,spring,yes,1.89,4.79
TikTok,12,mobile,fall,yes,5.12,12.91
Instagram,25,mobile,fall,no,3.8,4.79
Instagram,30,computer,fall,yes,4.53,8.48
TikTok,25,mobile,spring,yes,1.64,8.5
YouTube,31,computer,winter,no,13.53,5.19
YouTube,49,mobile,spring,no,13.03,41.63
YouTube,38,computer,winter,yes,6.85,23.92
TikTok,21,mobile,fall,no,2.59,3.54
YouTube,22,mobile,summer,yes,10.9,10.92
Twitter,36,mobile,spring,no,3.39,4.22
YouTube,22,computer,fall,yes,9.82,11.06
Facebook,22,mobile,fall,no,2.45,1.43
TikTok,20,mobile,fall,no,5.69,5.24
YouTube,30,computer,spring,yes,7.63,4.04
Instagram,19,computer,summer,no,7.08,27.71
Instagram,28,mobile,fall,no,8.54,11.42
YouTube,27,mobile,spring,no,8.91,17.31
Instagram,26,mobile,fall,no,6.24,13.73
YouTube,18,computer,spring,no,10.52,11.63
TikTok,20,mobile,fall,no,3.54,0.14
Instagram,25,mobile,winter,no,6.89,3.44
YouTube,38,computer,fall,no,11.54,35.63
TikTok,11,computer,spring,no,1.91,2.19
YouTube,26,computer,spring,no,8.47,12.75
Instagram,26,mobile,winter,no,4.45,5.18
YouTube,34,computer,spring,no,13.37,12.26
YouTube,32,computer,winter,no,13.66,9.31
TikTok,23,computer,fall,yes,2.97,1.07
YouTube,23,computer,summer,yes,10.72,21.06
YouTube,12,computer,spring,yes,13.06,11.13
YouTube,31,computer,fall,no,8.99,13.1
Instagram,29,mobile,spring,no,7.32,9.85
YouTube,19,computer,fall,yes,6.91,2.96
TikTok,22,mobile,summer,yes,5.78,12.81
YouTube,24,computer,spring,no,7.77,28.18
TikTok,24,mobile,spring,yes,6.3,10.76
TikTok,14,mobile,fall,yes,5.58,10.64
Facebook,33,mobile,winter,no,6.7,13.24
Instagram,24,mobile,fall,no,4.8,23.05
TikTok,16,mobile,fall,yes,0.8,4.55
TikTok,19,mobile,winter,no,0.57,3.25
YouTube,30,mobile,summer,no,9.27,15.98
Instagram,23,computer,fall,no,3.99,16.76
Facebook,44,mobile,winter,no,5.11,2.12
Facebook,40,computer,fall,no,5.23,6.88
TikTok,17,mobile,summer,no,7.26,14.19
Facebook,35,mobile,spring,no,2.34,3.56
Facebook,44,mobile,summer,no,4.76,0.78
YouTube,45,computer,summer,yes,10.43,15.75
YouTube,32,computer,spring,no,13.59,12.74
Facebook,20,computer,fall,no,6.4,9.81
Twitter,45,mobile,spring,no,2.61,4.94
Instagram,17,mobile,summer,no,3.01,9.06
TikTok,18,mobile,spring,yes,2.94,9.2
YouTube,29,mobile,winter,no,7.34,7.6
TikTok,16,mobile,winter,yes,7.98,26.94
TikTok,17,mobile,summer,no,6.54,15.33
TikTok,21,mobile,winter,no,7.02,4.08
YouTube,24,mobile,spring,no,5.7,13.02
YouTube,27,computer,fall,no,14.88,14.65
Instagram,28,mobile,fall,yes,8.96,3.15
YouTube,46,computer,spring,no,7.65,11.0
Instagram,29,mobile,summer,no,7.0,20.0
YouTube,27,mobile,winter,no,14.95,14.8
Instagram,22,mobile,fall,yes,8.61,6.78
TikTok,15,mobile,spring,no,1.68,0.88
TikTok,18,mobile,spring,yes,4.5,1.64
Instagram,22,mobile,fall,no,4.9,2.97
YouTube,40,mobile,spring,no,12.79,7.89
YouTube,36,mobile,fall,no,12.0,8.28
TikTok,17,mobile,summer,yes,1.32,5.7
Instagram,25,mobile,winter,yes,6.77,3.5
Instagram,27,mobile,winter,yes,8.66,22.73
YouTube,35,computer,fall,no,9.61,13.5
TikTok,16,mobile,summer,yes,6.96,7.56
TikTok,19,mobile,spring,yes,7.37,18.8
Facebook,23,computer,summer,yes,6.38,7.24
YouTube,21,computer,fall,no,11.74,18.71
Facebook,24,computer,winter,no,5.31,8.13
Facebook,39,computer,summer,no,5.53,6.65
TikTok,15,computer,winter,yes,2.08,2.85
TikTok,19,mobile,fall,yes,6.57,27.79
Facebook,35,mobile,summer,no,5.66,7.25
YouTube,26,computer,winter,yes,14.0,13.68
YouTube,38,computer,fall,no,6.86,14.08
YouTube,23,computer,summer,no,8.37,36.18
YouTube,41,computer,spring,no,14.6,17.78
TikTok,15,mobile,spring,yes,4.31,1.95
TikTok,17,mobile,fall,no,1.38,2.58
Twitter,30,computer,summer,no,1.69,2.62
TikTok,18,mobile,winter,yes,2.42,4.5
TikTok,17,mobile,fall,yes,2.42,9.44
TikTok,14,mobile,fall,no,7.28,4.32
Instagram,15,mobile,summer,no,5.67,14.15
Instagram,24,mobile,winter,no,8.93,12.74
YouTube,29,computer,winter,yes,15.0,10.13
Instagram,27,mobile,summer,no,7.82,2.63
TikTok,14,mobile,spring,no,5.99,24.89
Instagram,25,mobile,spring,no,8.27,6.09
TikTok,18,mobile,summer,yes,0.96,10.49
YouTube,43,mobile,summer,no,8.8,2.41
YouTube,21,computer,fall,yes,8.8,42.54
Twitter,32,mobile,winter,no,2.82,9.29
TikTok,16,mobile,winter,no,0.95,1.95
Instagram,31,computer,fall,no,8.62,3.61
YouTube,38,mobile,fall,yes,12.11,30.58
Twitter,25,mobile,summer,no,2.26,1.69
TikTok,25,mobile,fall,yes,2.4,6.47
YouTube,34,mobile,winter,yes,10.13,5.56
Twitter,40,mobile,summer,no,2.89,4.23
TikTok,23,mobile,summer,no,3.12,5.38
YouTube,34,computer,fall,yes,7.55,22.38
Facebook,15,computer,fall,no,5.79,14.8
Instagram,27,mobile,spring,no,8.66,14.14
TikTok,14,mobile,winter,yes,2.4,3.81
Instagram,21,mobile,spring,yes,7.02,2.56
YouTube,25,mobile,fall,yes,5.94,14.58
YouTube,40,computer,spring,yes,7.47,15.97
Facebook,28,computer,fall,no,2.02,13.68
YouTube,22,mobile,winter,yes,7.33,10.01
Instagram,32,mobile,fall,yes,7.96,18.12
TikTok,20,mobile,fall,no,0.24,7.69
TikTok,21,mobile,winter,yes,6.25,9.44
TikTok,16,mobile,winter,no,6.71,1.59
TikTok,18,mobile,fall,yes,1.04,2.09
YouTube,31,computer,spring,no,6.76,8.75
Instagram,31,computer,summer,no,4.24,0.93
TikTok,19,mobile,fall,yes,1.49,12.04
Facebook,16,mobile,winter,no,4.79,0.45
Twitter,25,computer,winter,yes,3.14,19.84
TikTok,20,mobile,summer,no,6.51,11.99
Facebook,41,computer,summer,yes,4.0,27.56
TikTok,21,mobile,spring,yes,7.42,3.4
Instagram,22,computer,spring,no,7.14,12.83
TikTok,21,mobile,fall,yes,2.63,9.35
YouTube,32,computer,spring,yes,10.06,9.45
TikTok,23,mobile,summer,yes,1.26,1.59
TikTok,17,mobile,winter,yes,0.99,1.82
TikTok,16,mobile,fall,no,5.92,21.29
Instagram,33,mobile,fall,no,5.76,15.58
YouTube,14,mobile,summer,no,8.64,3.12
Instagram,25,mobile,fall,no,7.04,17.68
TikTok,18,mobile,spring,no,6.71,15.84
TikTok,24,mobile,fall,yes,4.25,4.22
Facebook,14,mobile,spring,no,3.46,13.09
TikTok,17,mobile,spring,yes,3.4,9.12
TikTok,15,mobile,summer,yes,7.91,19.36
TikTok,17,mobile,summer,yes,1.55,13.8
YouTube,30,mobile,summer,no,12.91,20.22
Facebook,32,mobile,summer,no,5.77,3.49
YouTube,28,computer,fall,yes,8.31,16.74
TikTok,14,mobile,winter,yes,0.4,1.35
Instagram,29,mobile,spring,no,7.15,6.68
TikTok,13,mobile,winter,no,1.19,2.84
Facebook,45,mobile,spring,no,6.99,5.53
TikTok,21,mobile,winter,yes,2.53,4.92
Facebook,26,mobile,summer,yes,3.79,16.38
TikTok,15,mobile,fall,yes,0.1,8.6
YouTube,25,computer,spring,no,13.65,51.04
TikTok,17,mobile,spring,no,1.7,6.39
Facebook,43,mobile,fall,no,4.23,3.01
Instagram,21,mobile,fall,no,7.47,3.11
TikTok,18,mobile,summer,no,5.43,3.72
TikTok,17,mobile,winter,yes,4.56,4.02
YouTube,35,computer,summer,yes,14.4,18.92
YouTube,40,computer,fall,no,14.27,50.16
Instagram,29,computer,winter,no,6.6,7.61
Facebook,19,mobile,fall,no,6.6,10.11
YouTube,41,computer,spring,no,13.55,7.6
TikTok,22,mobile,summer,no,4.91,4.52
YouTube,45,computer,spring,yes,7.83,34.19
Facebook,29,mobile,spring,no,4.12,1.11
Instagram,34,mobile,spring,yes,6.45,11.92
YouTube,38,computer,fall,no,9.91,4.91
TikTok,21,mobile,fall,yes,6.14,23.74
YouTube,34,computer,fall,yes,10.04,8.0
YouTube,31,computer,summer,no,5.09,22.59
Instagram,40,mobile,fall,no,4.57,11.64
Instagram,18,mobile,summer,yes,5.2,7.62
Instagram,29,mobile,winter,no,7.14,31.03
YouTube,27,mobile,spring,yes,9.91,3.91
TikTok,21,computer,fall,yes,1.6,0.5
YouTube,24,mobile,summer,no,8.92,5.58
YouTube,37,computer,fall,no,11.04,8.94
Instagram,31,computer,spring,yes,6.6,1.2
Instagram,19,mobile,spring,no,3.01,7.27
TikTok,20,mobile,winter,yes,2.61,2.04
YouTube,30,computer,spring,yes,6.62,18.0
Twitter,42,mobile,spring,no,1.85,24.25
TikTok,15,mobile,spring,no,3.58,6.21
YouTube,30,computer,spring,yes,12.16,115.96
Facebook,34,computer,winter,yes,5.22,13.76
YouTube,24,mobile,summer,no,14.23,12.11
Instagram,20,computer,fall,no,5.6,2.88
Twitter,33,mobile,spring,no,1.66,7.82
YouTube,30,computer,spring,yes,9.68,52.05
YouTube,22,computer,winter,yes,9.51,2.64
YouTube,37,computer,summer,yes,6.46,14.28
Facebook,19,mobile,spring,no,6.49,6.33
TikTok,14,mobile,fall,yes,3.65,5.54
